system:index,id,mode,.geo
65,639,81.0,"{""type"":""Point"",""coordinates"":[-121.4160596376409,42.002975789596796]}"
66,640,42.0,"{""type"":""Point"",""coordinates"":[-123.83076696546907,41.93967044493972]}"
67,641,42.0,"{""type"":""Point"",""coordinates"":[-123.83106437597557,41.93971902836616]}"
68,642,41.0,"{""type"":""Point"",""coordinates"":[-124.03459402554702,41.848866124787406]}"
69,643,41.0,"{""type"":""Point"",""coordinates"":[-123.91150550509218,41.85966030872114]}"
70,644,23.0,"{""type"":""Point"",""coordinates"":[-124.14090026915359,41.926137015003185]}"
71,645,43.0,"{""type"":""Point"",""coordinates"":[-124.1100562256936,41.85638625768595]}"
72,646,71.0,"{""type"":""Point"",""coordinates"":[-124.12565306788332,41.86539122854696]}"
73,647,42.0,"{""type"":""Point"",""coordinates"":[-124.12648837934361,41.864384348607864]}"
74,648,42.0,"{""type"":""Point"",""coordinates"":[-124.1438980262111,41.851005661583194]}"
75,649,71.0,"{""type"":""Point"",""coordinates"":[-122.53646513748434,41.71679366409313]}"
76,650,42.0,"{""type"":""Point"",""coordinates"":[-122.89406811985589,41.69282199510034]}"
77,651,43.0,"{""type"":""Point"",""coordinates"":[-124.09205762937407,41.639697246680974]}"
78,652,23.0,"{""type"":""Point"",""coordinates"":[-122.3863517454552,41.43158797021965]}"
79,653,21.0,"{""type"":""Point"",""coordinates"":[-122.29699314787075,41.28351749957546]}"
80,654,22.0,"{""type"":""Point"",""coordinates"":[-122.28559855852242,41.19305555384299]}"
81,655,42.0,"{""type"":""Point"",""coordinates"":[-122.42428304441346,40.936160080909744]}"
82,656,42.0,"{""type"":""Point"",""coordinates"":[-122.42344116768518,40.93675325693947]}"
83,657,42.0,"{""type"":""Point"",""coordinates"":[-120.97627482116862,39.99557099819491]}"
84,658,42.0,"{""type"":""Point"",""coordinates"":[-121.14494613554007,40.01962587993719]}"
85,659,52.0,"{""type"":""Point"",""coordinates"":[-120.91378703198248,39.93770434844266]}"
86,660,24.0,"{""type"":""Point"",""coordinates"":[-120.90799777493622,39.93456390510188]}"
87,661,42.0,"{""type"":""Point"",""coordinates"":[-120.97952131766009,39.42057699817176]}"
88,662,42.0,"{""type"":""Point"",""coordinates"":[-123.59249537474365,38.85849371884968]}"
89,663,42.0,"{""type"":""Point"",""coordinates"":[-123.57304576451118,38.883650618996114]}"
90,664,42.0,"{""type"":""Point"",""coordinates"":[-123.42158637217865,38.73006464147755]}"
91,665,42.0,"{""type"":""Point"",""coordinates"":[-123.28927360958754,38.602455880475084]}"
92,666,95.0,"{""type"":""Point"",""coordinates"":[-123.12730008265461,38.44621481936575]}"
93,667,42.0,"{""type"":""Point"",""coordinates"":[-123.06809315739663,38.479416757919836]}"
94,668,42.0,"{""type"":""Point"",""coordinates"":[-122.95931769473259,38.48530776066644]}"
95,669,82.0,"{""type"":""Point"",""coordinates"":[-122.86280240450921,38.487356819925935]}"
96,670,82.0,"{""type"":""Point"",""coordinates"":[-122.8815891793821,38.5005433650737]}"
97,671,82.0,"{""type"":""Point"",""coordinates"":[-122.8302253865103,38.487076685796204]}"
98,672,23.0,"{""type"":""Point"",""coordinates"":[-122.84501316455813,38.451361002161015]}"
99,673,52.0,"{""type"":""Point"",""coordinates"":[-122.68013543529817,38.91534646148643]}"
100,674,71.0,"{""type"":""Point"",""coordinates"":[-122.59182309033459,38.75208283420837]}"
101,675,82.0,"{""type"":""Point"",""coordinates"":[-119.77900263071727,35.78353589034156]}"
102,676,82.0,"{""type"":""Point"",""coordinates"":[-119.77846012301946,35.78363807087093]}"
103,677,82.0,"{""type"":""Point"",""coordinates"":[-119.45219583819997,35.402059321940904]}"
104,678,22.0,"{""type"":""Point"",""coordinates"":[-119.45250076730836,35.39929161013633]}"
105,679,22.0,"{""type"":""Point"",""coordinates"":[-119.45241763159487,35.39928988269622]}"
106,680,71.0,"{""type"":""Point"",""coordinates"":[-119.63635237275288,35.390497482147246]}"
107,681,42.0,"{""type"":""Point"",""coordinates"":[-120.68923383984978,35.37928087886046]}"
108,682,52.0,"{""type"":""Point"",""coordinates"":[-120.28380193741573,35.37255400506197]}"
109,683,71.0,"{""type"":""Point"",""coordinates"":[-120.74078986087892,35.37853836034968]}"
110,684,71.0,"{""type"":""Point"",""coordinates"":[-120.7407877324249,35.37846763810116]}"
111,685,71.0,"{""type"":""Point"",""coordinates"":[-119.92317824314601,35.38072474275053]}"
112,686,71.0,"{""type"":""Point"",""coordinates"":[-120.80028609243476,35.376987482304415]}"
113,687,71.0,"{""type"":""Point"",""coordinates"":[-119.923178368698,35.38066307305952]}"
114,688,71.0,"{""type"":""Point"",""coordinates"":[-119.87130930213736,35.37619331023234]}"
115,689,71.0,"{""type"":""Point"",""coordinates"":[-120.638539106103,35.37604211435305]}"
116,690,71.0,"{""type"":""Point"",""coordinates"":[-120.63851961410423,35.3761031348394]}"
117,691,23.0,"{""type"":""Point"",""coordinates"":[-119.81982111754796,35.37070380474677]}"
118,692,23.0,"{""type"":""Point"",""coordinates"":[-119.81981176744934,35.37075743590535]}"
119,693,71.0,"{""type"":""Point"",""coordinates"":[-119.5463728739818,35.35746543859497]}"
120,694,82.0,"{""type"":""Point"",""coordinates"":[-119.27392819683416,35.1703419787789]}"
121,695,82.0,"{""type"":""Point"",""coordinates"":[-119.30874306240587,35.38864553124424]}"
122,696,82.0,"{""type"":""Point"",""coordinates"":[-119.30927191437472,35.38892974426759]}"
123,697,23.0,"{""type"":""Point"",""coordinates"":[-118.99545251711866,35.39234523439585]}"
124,698,82.0,"{""type"":""Point"",""coordinates"":[-118.96362125783742,35.30883334989465]}"
125,699,82.0,"{""type"":""Point"",""coordinates"":[-119.50636651602,36.61346960670768]}"
126,700,82.0,"{""type"":""Point"",""coordinates"":[-119.6060146350579,36.6492082478571]}"
127,701,82.0,"{""type"":""Point"",""coordinates"":[-119.64086105804172,36.610926536777825]}"
128,702,82.0,"{""type"":""Point"",""coordinates"":[-119.64088040820211,36.61079360537083]}"
129,703,21.0,"{""type"":""Point"",""coordinates"":[-119.80693185844616,36.59464250690223]}"
130,704,82.0,"{""type"":""Point"",""coordinates"":[-120.08318100416957,36.593785500431]}"
131,705,22.0,"{""type"":""Point"",""coordinates"":[-119.98869446640602,36.59350152851423]}"
132,706,71.0,"{""type"":""Point"",""coordinates"":[-119.1920852435631,36.87905621565719]}"
133,707,52.0,"{""type"":""Point"",""coordinates"":[-119.24962771740178,36.858688414862385]}"
134,708,52.0,"{""type"":""Point"",""coordinates"":[-119.24976062169782,36.85895365973989]}"
135,709,71.0,"{""type"":""Point"",""coordinates"":[-119.44446992285907,36.78229910380215]}"
136,710,42.0,"{""type"":""Point"",""coordinates"":[-119.1237003529652,36.89190633281472]}"
137,711,82.0,"{""type"":""Point"",""coordinates"":[-119.86305808227327,36.8581834317867]}"
138,712,71.0,"{""type"":""Point"",""coordinates"":[-119.92089847928854,36.843702543606135]}"
139,713,71.0,"{""type"":""Point"",""coordinates"":[-119.92090992598717,36.84378594139689]}"
140,714,23.0,"{""type"":""Point"",""coordinates"":[-119.91735537256531,36.85213914921283]}"
141,715,23.0,"{""type"":""Point"",""coordinates"":[-119.91725672991141,36.85212839998901]}"
142,716,82.0,"{""type"":""Point"",""coordinates"":[-119.91791500781387,36.849528550987635]}"
143,717,90.0,"{""type"":""Point"",""coordinates"":[-119.92003186331257,36.84581521750177]}"
144,718,52.0,"{""type"":""Point"",""coordinates"":[-119.91995104226967,36.846021300521095]}"
145,719,82.0,"{""type"":""Point"",""coordinates"":[-119.76651620234652,36.622146431423246]}"
146,720,22.0,"{""type"":""Point"",""coordinates"":[-119.6378303750502,36.60957423493483]}"
147,721,82.0,"{""type"":""Point"",""coordinates"":[-119.63789614844882,36.609236380562656]}"
148,722,23.0,"{""type"":""Point"",""coordinates"":[-119.5993208666781,36.55730959762337]}"
149,723,42.0,"{""type"":""Point"",""coordinates"":[-119.57319393863636,37.0200548811304]}"
150,724,71.0,"{""type"":""Point"",""coordinates"":[-119.51422253134321,37.071286931936974]}"
151,725,52.0,"{""type"":""Point"",""coordinates"":[-120.5103765973544,35.114065392890524]}"
152,726,82.0,"{""type"":""Point"",""coordinates"":[-120.38669040113963,34.91892302762754]}"
153,727,23.0,"{""type"":""Point"",""coordinates"":[-120.4449297543105,34.940922920819574]}"
154,728,82.0,"{""type"":""Point"",""coordinates"":[-119.58907761156769,36.29917769716964]}"
155,729,82.0,"{""type"":""Point"",""coordinates"":[-120.39398965079626,36.59849444255258]}"
156,730,82.0,"{""type"":""Point"",""coordinates"":[-120.58561610846508,36.59335538113982]}"
157,731,82.0,"{""type"":""Point"",""coordinates"":[-120.58499954967698,36.59340349105528]}"
158,732,82.0,"{""type"":""Point"",""coordinates"":[-120.47959756353976,36.53686274424996]}"
159,733,82.0,"{""type"":""Point"",""coordinates"":[-120.37128559499678,36.42035600105381]}"
160,734,82.0,"{""type"":""Point"",""coordinates"":[-120.37134311434818,36.420322070354125]}"
161,735,82.0,"{""type"":""Point"",""coordinates"":[-120.24232556551841,36.2814875114762]}"
162,736,82.0,"{""type"":""Point"",""coordinates"":[-120.50866422554394,36.683952112918874]}"
163,737,71.0,"{""type"":""Point"",""coordinates"":[-120.83196098095249,36.92430874676559]}"
164,738,71.0,"{""type"":""Point"",""coordinates"":[-120.83478702736564,36.922230435607624]}"
165,739,71.0,"{""type"":""Point"",""coordinates"":[-120.83472856051537,36.9221759096776]}"
166,740,71.0,"{""type"":""Point"",""coordinates"":[-121.04828849081913,37.060926667869566]}"
167,741,71.0,"{""type"":""Point"",""coordinates"":[-120.56074940050155,37.35550001939927]}"
168,742,82.0,"{""type"":""Point"",""coordinates"":[-120.61002390587223,36.81493513630977]}"
169,743,82.0,"{""type"":""Point"",""coordinates"":[-120.5984026079636,36.68286911272863]}"
170,744,82.0,"{""type"":""Point"",""coordinates"":[-120.60357892593186,36.7205185375863]}"
171,745,82.0,"{""type"":""Point"",""coordinates"":[-120.60347415539616,36.72054216135749]}"
172,746,82.0,"{""type"":""Point"",""coordinates"":[-120.37523127845056,36.87856011294176]}"
173,747,71.0,"{""type"":""Point"",""coordinates"":[-121.0276306915564,37.07863772324785]}"
174,748,23.0,"{""type"":""Point"",""coordinates"":[-121.37285299827435,36.85535596878728]}"
175,749,71.0,"{""type"":""Point"",""coordinates"":[-121.23738562324486,37.41184905934114]}"
176,750,71.0,"{""type"":""Point"",""coordinates"":[-121.23675961000835,37.41188103569413]}"
177,751,22.0,"{""type"":""Point"",""coordinates"":[-121.23589011685446,37.51353684185029]}"
178,752,21.0,"{""type"":""Point"",""coordinates"":[-120.50976178575154,35.68506078772918]}"
179,753,52.0,"{""type"":""Point"",""coordinates"":[-120.84663169046921,35.21963419832998]}"
180,754,52.0,"{""type"":""Point"",""coordinates"":[-120.84653981389106,35.2195465958888]}"
181,755,52.0,"{""type"":""Point"",""coordinates"":[-120.84643502918738,35.2194764809714]}"
182,756,71.0,"{""type"":""Point"",""coordinates"":[-120.81025595067882,35.267265383331]}"
183,757,82.0,"{""type"":""Point"",""coordinates"":[-119.45542589387688,35.40098725008318]}"
184,758,82.0,"{""type"":""Point"",""coordinates"":[-119.45645978290325,35.39810805599304]}"
185,759,82.0,"{""type"":""Point"",""coordinates"":[-119.45654437933212,35.398156745332216]}"
186,760,82.0,"{""type"":""Point"",""coordinates"":[-119.45661528472912,35.398199229754724]}"
187,761,52.0,"{""type"":""Point"",""coordinates"":[-120.14003907312103,35.24880757181434]}"
188,762,71.0,"{""type"":""Point"",""coordinates"":[-120.84617725312455,35.21864187085858]}"
189,763,71.0,"{""type"":""Point"",""coordinates"":[-120.84608968560525,35.21855951919253]}"
190,764,71.0,"{""type"":""Point"",""coordinates"":[-120.84599044572109,35.21847840278915]}"
191,765,22.0,"{""type"":""Point"",""coordinates"":[-120.84892372639149,35.21450062713519]}"
192,766,21.0,"{""type"":""Point"",""coordinates"":[-120.84874534948322,35.21440817706999]}"
193,767,22.0,"{""type"":""Point"",""coordinates"":[-120.84884899687059,35.21444561370506]}"
194,768,21.0,"{""type"":""Point"",""coordinates"":[-120.85299617102551,35.21343075993374]}"
195,769,43.0,"{""type"":""Point"",""coordinates"":[-120.84809480106436,35.213983504864174]}"
196,770,21.0,"{""type"":""Point"",""coordinates"":[-120.848221432364,35.21400765341325]}"
197,771,21.0,"{""type"":""Point"",""coordinates"":[-120.84834832849329,35.21405023222882]}"
198,772,71.0,"{""type"":""Point"",""coordinates"":[-120.85221601455976,35.212061131737165]}"
199,773,24.0,"{""type"":""Point"",""coordinates"":[-119.45467607999069,35.40080623973739]}"
200,774,82.0,"{""type"":""Point"",""coordinates"":[-119.45575473169386,35.39743323567735]}"
201,775,82.0,"{""type"":""Point"",""coordinates"":[-119.45584503260342,35.39747111298939]}"
202,776,82.0,"{""type"":""Point"",""coordinates"":[-119.45592093891962,35.397505432022385]}"
203,777,52.0,"{""type"":""Point"",""coordinates"":[-120.14267078082302,35.240988601880076]}"
204,778,71.0,"{""type"":""Point"",""coordinates"":[-120.84603068257476,35.21828710914123]}"
205,779,71.0,"{""type"":""Point"",""coordinates"":[-120.8459522746221,35.21818216375466]}"
206,780,71.0,"{""type"":""Point"",""coordinates"":[-120.84582851707448,35.218144457853036]}"
207,781,71.0,"{""type"":""Point"",""coordinates"":[-120.63486009492004,37.81543138061678]}"
208,782,71.0,"{""type"":""Point"",""coordinates"":[-120.80188447097129,37.74068638670643]}"
209,783,71.0,"{""type"":""Point"",""coordinates"":[-121.01573967322521,38.015213869968065]}"
210,784,23.0,"{""type"":""Point"",""coordinates"":[-121.01490493715049,38.01620470860703]}"
211,785,23.0,"{""type"":""Point"",""coordinates"":[-121.01503292506978,38.01613878110154]}"
212,786,24.0,"{""type"":""Point"",""coordinates"":[-121.28877381986042,37.947662385053185]}"
213,787,82.0,"{""type"":""Point"",""coordinates"":[-121.41993725568499,37.845904350170755]}"
214,788,42.0,"{""type"":""Point"",""coordinates"":[-120.60592551693811,38.390833600909325]}"
215,789,22.0,"{""type"":""Point"",""coordinates"":[-121.57948743012372,37.79489647708754]}"
216,790,22.0,"{""type"":""Point"",""coordinates"":[-121.5793720481581,37.794974625714026]}"
217,791,71.0,"{""type"":""Point"",""coordinates"":[-121.429855810101,37.643851350565185]}"
218,792,22.0,"{""type"":""Point"",""coordinates"":[-121.5833912628374,37.79568469088137]}"
219,793,22.0,"{""type"":""Point"",""coordinates"":[-121.58282452586735,37.79517075338567]}"
220,794,71.0,"{""type"":""Point"",""coordinates"":[-121.57670182010087,37.75424464225257]}"
221,795,71.0,"{""type"":""Point"",""coordinates"":[-121.61930283881665,37.79839617002723]}"
222,796,71.0,"{""type"":""Point"",""coordinates"":[-121.61941280967541,37.79833492889427]}"
223,797,71.0,"{""type"":""Point"",""coordinates"":[-121.62751339856048,37.79488039900183]}"
224,798,52.0,"{""type"":""Point"",""coordinates"":[-121.63465215641651,37.69232209308307]}"
225,799,21.0,"{""type"":""Point"",""coordinates"":[-121.71118712161604,37.668300946274805]}"
226,800,71.0,"{""type"":""Point"",""coordinates"":[-121.71124260687338,37.66838616749296]}"
227,801,52.0,"{""type"":""Point"",""coordinates"":[-121.8497696600377,37.582403233444154]}"
228,802,71.0,"{""type"":""Point"",""coordinates"":[-121.14944124794744,38.11820886623328]}"
229,803,52.0,"{""type"":""Point"",""coordinates"":[-120.5124522379338,38.068869164682845]}"
230,804,71.0,"{""type"":""Point"",""coordinates"":[-120.64477764094562,37.984905608584455]}"
231,805,82.0,"{""type"":""Point"",""coordinates"":[-120.92481170950867,37.88054474165478]}"
232,806,52.0,"{""type"":""Point"",""coordinates"":[-120.64036296894882,37.99511467203261]}"
233,807,82.0,"{""type"":""Point"",""coordinates"":[-121.084872703987,37.83377201726965]}"
234,808,82.0,"{""type"":""Point"",""coordinates"":[-120.92797025995684,37.856686091254225]}"
235,809,71.0,"{""type"":""Point"",""coordinates"":[-120.94472313211055,37.8565420704027]}"
236,810,71.0,"{""type"":""Point"",""coordinates"":[-120.9111168042937,37.85658411949941]}"
237,811,42.0,"{""type"":""Point"",""coordinates"":[-121.5561400935139,36.7617528164938]}"
238,812,52.0,"{""type"":""Point"",""coordinates"":[-120.9551357979237,36.65378254389201]}"
239,813,52.0,"{""type"":""Point"",""coordinates"":[-121.25641099128303,36.48515334700652]}"
240,814,82.0,"{""type"":""Point"",""coordinates"":[-120.5833330420794,36.65256980497626]}"
241,815,82.0,"{""type"":""Point"",""coordinates"":[-120.58323091575888,36.652441150988665]}"
242,816,71.0,"{""type"":""Point"",""coordinates"":[-121.14038375975012,38.449352620269245]}"
243,817,21.0,"{""type"":""Point"",""coordinates"":[-121.07521449706022,38.23538454600988]}"
244,818,82.0,"{""type"":""Point"",""coordinates"":[-121.13887366568464,38.09219063863185]}"
245,819,23.0,"{""type"":""Point"",""coordinates"":[-121.40889712610308,38.523103139616936]}"
246,820,24.0,"{""type"":""Point"",""coordinates"":[-121.40880288541963,38.48167732520511]}"
247,821,95.0,"{""type"":""Point"",""coordinates"":[-121.50740064785178,38.35167850001906]}"
248,822,82.0,"{""type"":""Point"",""coordinates"":[-121.67826102249404,38.12489455384899]}"
249,823,82.0,"{""type"":""Point"",""coordinates"":[-121.74351890574368,38.061265648323]}"
250,824,82.0,"{""type"":""Point"",""coordinates"":[-121.7025852021456,38.89867118509951]}"
251,825,71.0,"{""type"":""Point"",""coordinates"":[-121.73735881862001,38.22589556093584]}"
252,826,71.0,"{""type"":""Point"",""coordinates"":[-121.7372122733284,38.22586254410514]}"
253,827,81.0,"{""type"":""Point"",""coordinates"":[-121.66235139801412,37.97099410315631]}"
254,828,23.0,"{""type"":""Point"",""coordinates"":[-121.33088748373297,38.51737804802305]}"
255,829,71.0,"{""type"":""Point"",""coordinates"":[-121.08905128783667,38.1217892371416]}"
256,830,71.0,"{""type"":""Point"",""coordinates"":[-121.08906729264787,38.12177053819454]}"
257,831,82.0,"{""type"":""Point"",""coordinates"":[-121.09046339542282,38.121740345273224]}"
258,832,71.0,"{""type"":""Point"",""coordinates"":[-121.08893099114913,38.12161955988854]}"
259,833,71.0,"{""type"":""Point"",""coordinates"":[-121.08896723739323,38.12163242315397]}"
260,834,82.0,"{""type"":""Point"",""coordinates"":[-121.09036334016817,38.12160223017553]}"
261,835,82.0,"{""type"":""Point"",""coordinates"":[-121.12534534453309,38.11977971047002]}"
262,836,82.0,"{""type"":""Point"",""coordinates"":[-121.05180637354583,38.0692145989925]}"
263,837,22.0,"{""type"":""Point"",""coordinates"":[-121.01427879958624,38.01618398572126]}"
264,838,71.0,"{""type"":""Point"",""coordinates"":[-121.0140870456988,38.0162546190465]}"
265,839,21.0,"{""type"":""Point"",""coordinates"":[-120.35369037981887,35.35294022256993]}"
266,840,22.0,"{""type"":""Point"",""coordinates"":[-120.70554555898056,35.28700052362888]}"
267,841,22.0,"{""type"":""Point"",""coordinates"":[-119.45488531170481,35.39932727530026]}"
268,842,52.0,"{""type"":""Point"",""coordinates"":[-119.56749387621466,35.330899272592006]}"
269,843,71.0,"{""type"":""Point"",""coordinates"":[-119.61817526684342,35.248596870345445]}"
270,844,82.0,"{""type"":""Point"",""coordinates"":[-119.59704166764831,35.601323792142544]}"
271,845,82.0,"{""type"":""Point"",""coordinates"":[-119.47191149445419,35.92681263823385]}"
272,846,23.0,"{""type"":""Point"",""coordinates"":[-119.45503005169607,35.71778424701466]}"
273,847,21.0,"{""type"":""Point"",""coordinates"":[-119.45507301730638,35.67411161917728]}"
274,848,21.0,"{""type"":""Point"",""coordinates"":[-119.45546881999928,35.62309026776088]}"
275,849,82.0,"{""type"":""Point"",""coordinates"":[-119.49673458568053,35.62939201074054]}"
276,850,82.0,"{""type"":""Point"",""coordinates"":[-119.55567752907746,35.614916127120544]}"
277,851,21.0,"{""type"":""Point"",""coordinates"":[-119.49330327867852,35.615771688234155]}"
278,852,82.0,"{""type"":""Point"",""coordinates"":[-119.44230757258033,35.61200655913011]}"
279,853,21.0,"{""type"":""Point"",""coordinates"":[-119.4512893328573,35.60831202458111]}"
280,854,82.0,"{""type"":""Point"",""coordinates"":[-119.4378120507302,35.60098865216258]}"
281,855,82.0,"{""type"":""Point"",""coordinates"":[-119.44258292515143,35.60091630678817]}"
282,856,23.0,"{""type"":""Point"",""coordinates"":[-119.43801307254846,35.60059906995154]}"
283,857,82.0,"{""type"":""Point"",""coordinates"":[-119.44806744671635,35.50227331924389]}"
284,858,82.0,"{""type"":""Point"",""coordinates"":[-118.9871776361176,35.05813768729776]}"
285,859,82.0,"{""type"":""Point"",""coordinates"":[-118.9765267101578,35.20233971337192]}"
286,860,82.0,"{""type"":""Point"",""coordinates"":[-119.05922175225041,35.37721435048274]}"
287,861,22.0,"{""type"":""Point"",""coordinates"":[-118.97115804805513,35.41268960172561]}"
288,862,23.0,"{""type"":""Point"",""coordinates"":[-119.05081372598197,35.39613325694761]}"
289,863,82.0,"{""type"":""Point"",""coordinates"":[-119.44880087657347,35.40310913270224]}"
290,864,82.0,"{""type"":""Point"",""coordinates"":[-119.45057288131137,35.40123750760798]}"
291,865,82.0,"{""type"":""Point"",""coordinates"":[-119.27129229631348,35.38785049039711]}"
292,866,23.0,"{""type"":""Point"",""coordinates"":[-119.09387743334132,35.399422038382546]}"
293,867,21.0,"{""type"":""Point"",""coordinates"":[-120.44959657398053,35.00817702882739]}"
294,868,22.0,"{""type"":""Point"",""coordinates"":[-120.44902667493656,35.007874349315614]}"
295,869,81.0,"{""type"":""Point"",""coordinates"":[-120.48555280048697,34.91767707351441]}"
296,870,71.0,"{""type"":""Point"",""coordinates"":[-120.54171101923201,35.09818096855512]}"
